# SentiWordNet v3.0.0 (1 June 2010)
# Copyright 2010 ISTI-CNR.
# All right reserved.
#
# SentiWordNet is distributed under the Attribution-ShareAlike 3.0 Unported (CC BY-SA 3.0) license.
# http://creativecommons.org/licenses/by-sa/3.0/
#
# For any information about SentiWordNet:
# Web: http://sentiwordnet.isti.cnr.it
# -------
#
# Data format.
#
# SentiWordNet v3.0 is based on WordNet version 3.0.
# WordNet website: http://wordnet.princeton.edu/
#
# The pair (POS,ID) uniquely identifies a WordNet (3.0) synset.
# The values PosScore and NegScore are the positivity and negativity
# score assigned by SentiWordNet to the synset.
# The objectivity score can be calculated as:
# ObjScore = 1 - (PosScore + NegScore)
# SynsetTerms column reports the terms, with sense number, belonging
# to the synset (separated by spaces).
#
# -------
#
# POS	ID	PosScore	NegScore	SynsetTerms	Gloss
n	05224358	0.125	0	parieto-occipital_sulcus#1 parieto-occipital_fissure#1	a sulcus near the posterior end of each hemisphere that separates the parietal lobes and the occipital lobes in both hemispheres
n	05224585	0	0	calcarine_sulcus#1 calcarine_fissure#1	a sulcus in the mesial surface of the occipital lobe of the cerebrum
n	05224755	0	0	hilus#1 hilum#1	(anatomy) a depression or fissure where vessels or nerves or ducts enter a bodily organ; "the hilus of the kidney"
n	05224966	0	0	erogenous_zone#1	any area of the body especially sensitive to sexual stimulation
n	05225090	0	0	external_body_part#1	any body part visible externally
n	05225439	0	0	arthromere#1	any of the segments in the body of a jointed animal like an arthropod
n	05225602	0	0	structure#4 complex_body_part#1 body_structure#1 bodily_structure#1 anatomical_structure#1	a particular complex anatomical part of a living thing; "he has good bone structure"
n	05226937	0	0	birth_canal#1	a passage in the uterus and vagina through which a fetus passes during vaginal birth
n	05227079	0	0	bulb#6	a rounded dilation or expansion in a canal or vessel or organ
n	05227209	0	0	carina#2	any of various keel-shaped structures or ridges such as that on the breastbone of a bird or that formed by the fused petals of a pea blossom
n	05227438	0	0	carina_fornicis#1	ridge on the lower surface of the fornix of the brain
n	05227572	0	0	trigonum_cerebrale#1 fornix#2	an arched bundle of white fibers at the base of the brain by which the hippocampus of each hemisphere projects to the contralateral hippocampus and to the thalamus and mamillary bodies
n	05227868	0	0	fornix#1	generally any arch shaped structure (but often it refers to the arched roof of an anatomical space)
n	05228020	0	0	mammillary_body#1 mamillary_body#1 corpus_mamillare#1	one of two small round structures on the undersurface of the brain that form the terminals of the anterior arches of the fornix
n	05228264	0	0	cauda#1	any taillike structure
n	05228374	0	0	keel#2	the median ridge on the breastbone of birds that fly
n	05228496	0	0	decussation#1 chiasma#1 chiasm#1	an intersection or crossing of two tracts in the form of the letter X
n	05228732	0	0	cingulum#1	(anatomy) an encircling structure (as the ridge around the base of a tooth)
n	05228881	0	0	optic_chiasma#1 optic_chiasm#1 chiasma_opticum#1	the crossing of the optic nerves from the two eyes at the base of the brain
n	05229049	0	0	radiatio_optica#1 optic_radiation#1	a nerve pathway from the lateral geniculate body to the visual cortex
n	05229198	0	0	concha#1	(anatomy) a structure that resembles a shell in shape
n	05229341	0	0	nasal_concha#1	one of several turbinate bones in the nasal cavity
n	05229468	0	0	filum#1 filament#3	a threadlike structure (as a chainlike series of cells)
n	05229622	0	0	fibre#2 fiber#3	any of several elongated, threadlike cells (especially a muscle fiber or a nerve fiber)
n	05229805	0	0	germ#2	a small apparently simple structure (as a fertilized egg) from which new tissue can develop into a complete organism
n	05229990	0	0	infundibulum#1	any of various funnel-shaped parts of the body (but especially the hypophyseal stalk)
n	05230171	0	0	interstice#1	a small structural space between tissues or parts of an organ; "the interstices of a network"
n	05230357	0	0	landmark#4	an anatomical structure used as a point of origin in locating other anatomical structures (as in surgery) or as point from which measurements can be taken
n	05230603	0	0	craniometric_point#1	a landmark on the skull from which craniometric measurements can be taken
n	05231264	0	0	acanthion#1	the craniometric point at the anterior extremity of the intermaxillary suture
n	05231397	0	0	asterion#1	the craniometric point at the junction of the lamboid suture and the occipitomastoid suture and the parietomastoid suture
n	05231592	0	0	auriculare#1 auricular_point#1	the craniometric point at the center of the opening of the external acoustic meatus
n	05231769	0	0	bregma#1	the craniometric point at the junction of the sagittal and coronal sutures at the top of the cranium
n	05231940	0	0	condylion#1	the craniometric point at the tip of the mandibular condyle
n	05232074	0	0	coronion#1	the craniometric point at the tip of the coronoid process of the mandible
n	05232221	0	0	crotaphion#1	the tip of the greater wing of the sphenoid bone
n	05232345	0	0	dacryon#1	the craniometric point at the junction of the anterior border of the lacrimal bone with the frontal bone
n	05232503	0	0	entomion#1	the craniometric point at the tip of the angular part of the parietal bone that articulates with the temporal bone
n	05232691	0	0	mesophyron#1 glabella#1	a smooth prominence of the frontal bone between and above the eyebrows; the most forward projecting point of the forehead in the midline at the level of the supraorbital ridges
n	05232972	0	0.5	gnathion#1	the most inferior point of the mandible in the midline
n	05233100	0	0	gonion#1	the craniometric point on either side at the apex of the lower jaw
n	05233238	0	0	inion#1	the craniometric point that is the most prominent point at the back of the head (at the occipital protuberance)
n	05233420	0	0	jugale#1 jugal_point#1	the craniometric point at the union of the frontal and temporal processes of the zygomatic bone
n	05233601	0	0	lambda#2	the craniometric point at the junction of the sagittal and lamboid sutures of the skull
n	05233741	0	0	mandibular_notch#1	small indentation in the middle of the lower jawbone
n	05233875	0	0	mastoidale#1	the craniometric point at the lowest point of the mastoid process
n	05234016	0	0	metopion#1	the craniometric point midway between the frontal eminences of the skull
n	05234162	0	0	nasion#1	the craniometric point at the bridge of the nose where the frontal and nasal bones of the skull meet
n	05234315	0	0	obelion#1	the craniometric point on the sagittal suture near the lamboid suture
n	05234438	0	0	ophryon#1	the craniometric point in the midline of the forehead immediately above the orbits
n	05234593	0	0	orbitale#1 orbital_point#1	the craniometric point at the lowest point on the lower edge of the orbit
n	05234737	0	0	pogonion#1	the craniometric point that is the most forward-projecting point on the anterior surface of the chin
n	05234911	0	0	prosthion#1 prostheon#1 alveolar_point#1	craniometric point that is the most anterior point in the midline on the alveolar process of the maxilla
n	05235100	0	0	pterion#1	the craniometric point in the region of the sphenoid fontanelle
n	05235217	0	0	rhinion#1	the anterior tip at the end of the suture of the nasal bones
n	05235350	0.125	0	sphenion#1	the anterior tip of the parietal bone
n	05235461	0	0	stephanion#1	the craniometric point on the coronal suture above the acoustic meatus
n	05235607	0	0	symphysion#1	the most forward point of the alveolar process of the mandible
n	05235745	0	0	limbus#1	a border or edge of any of various body parts distinguished by color or structure
n	05235879	0	0	rib#5	a riblike supporting or strengthening part of an animal or plant
n	05236029	0	0	blade#6	a broad flat body part (as of the shoulder or tongue)
n	05236152	0	0	radicle#1	(anatomy) a small structure resembling a rootlet (such as a fibril of a nerve)
n	05236322	0	0	rete#1 plexus#1	a network of intersecting blood vessels or intersecting nerves or intersecting lymph vessels
n	05236582	0	0.125	aortic_plexus#1	a plexus of lymph nodes in the lower portion of the abdominal aorta
n	05236709	0	0.125	plexus_autonomici#1 autonomic_plexus#1	a plexus of sympathetic and parasympathetic nerve fibers
n	05236848	0	0	nerve_plexus#1	a network of intersecting nerves
n	05237227	0	0	system#6	a group of physiologically or anatomically related organs or parts; "the body has a system of organs for digestion"
n	05237755	0	0	body_covering#1	any covering for the body or a body part
n	05238036	0	0	sheath#2 case#15	an enveloping structure or covering enclosing an animal or plant organ or part
n	05238282	0	0	tegument#1 skin#1 cutis#1	a natural protective body covering and site of the sense of touch; "your skin is the largest organ of your body"
n	05239039	0	0	pressure_point#3	an area on the skin that is highly sensitive to pressure; "you must know the pressure points in order to administer shiatsu"
n	05239243	0	0	integument#1	an outer protective covering such as the skin of an animal or a cuticle or seed coat or rind or shell
n	05239437	0	0	skin_graft#1	a piece of skin taken from a donor area and surgically grafted at the site of an injury or burn
n	05239589	0	0.25	buff#3	bare skin; naked; "swimming in the buff"
n	05239680	0	0	dewlap#1	a hanging fold of loose skin on an elderly person's neck
n	05239808	0	0	epithelium#1 epithelial_tissue#1	membranous tissue covering internal organs and other internal surfaces of the body
n	05240076	0	0	exuviae#1	cast-off skins or coverings of various organisms during ecdysis
n	05240211	0	0	epidermis#1 cuticle#2	the outer layer of the skin covering the exterior body surface of vertebrates
n	05240522	0	0	endothelium#1	an epithelium of mesoblastic origin; a thin layer of flattened cells that lines the inside of some body cavities
n	05240710	0	0	mesothelium#1	epithelium originating in the embryonic mesoderm; lines the primordial body cavity
n	05240850	0	0	neuroepithelium#1	epithelium associated with special sense organs and containing sensory nerve endings
n	05241072	0	0	skin_cell#1	any of the cells making up the skin
n	05241218	0	0	epidermal_cell#1	any of the cells making up the epidermis
n	05241374	0	0	melanoblast#1	an epidermal cell that is a precursor of a melanocyte
n	05241485	0	0	melanocyte#1	a cell in the basal layer of the epidermis that produces melanin under the control of the melanocyte-stimulating hormone
n	05241662	0	0	prickle_cell#1	a cell in the germinal layer of the skin (the prickle-cell layer); has many spines and radiating processes
n	05241827	0	0	epithelial_cell#1	one of the closely packed cells forming the epithelium
n	05242070	0	0	columnar_epithelial_cell#1 columnar_cell#1	an epithelial cell that is shaped like a column; some have cilia
n	05242239	0	0	spongioblast#1	any of various columnar epithelial cells in the central nervous system that develop into neuroglia
